1.000000000000000000e+01 2.542266407567185249e-01 1.550749282386371386e-01
2.000000000000000000e+01 2.766675642150537850e-01 1.754362336302726921e-01
3.000000000000000000e+01 2.832920497394137427e-01 1.787986875203435855e-01
4.000000000000000000e+01 2.842462669285714116e-01 1.933427248166450230e-01
5.000000000000000000e+01 2.868997181440443023e-01 1.973613930025460705e-01
6.000000000000000000e+01 2.647486541860464837e-01 1.919519661889296236e-01
7.000000000000000000e+01 2.659206332746479329e-01 1.755174415089878759e-01
8.000000000000000000e+01 2.251263713409090983e-01 1.490785072661427457e-01
9.000000000000000000e+01 1.696867822829763173e-01 1.108572196808497445e-01
