# 1: Bin number
# 2: r
# 3: g(r)
0	0.0048	0
1	0.0144	0
2	0.024	0
3	0.0336	0
4	0.0432	0
5	0.0528	0
6	0.0624	0
7	0.072	0
8	0.0816	0
9	0.0912	0
10	0.1008	0
11	0.1104	0
12	0.12	0
13	0.1296	0
14	0.1392	0
15	0.1488	0
16	0.1584	0
17	0.168	0
18	0.1776	0
19	0.1872	0
20	0.1968	0
21	0.2064	0
22	0.216	0
23	0.2256	0
24	0.2352	0
25	0.2448	0
26	0.2544	0
27	0.264	0
28	0.2736	0
29	0.2832	0
30	0.2928	0
31	0.3024	0
32	0.312	0
33	0.3216	0
34	0.3312	0
35	0.3408	0
36	0.3504	0
37	0.36	0
38	0.3696	0
39	0.3792	0
40	0.3888	0
41	0.3984	0
42	0.408	0
43	0.4176	0
44	0.4272	0
45	0.4368	0
46	0.4464	0
47	0.456	0
48	0.4656	0
49	0.4752	0
50	0.4848	0
51	0.4944	0
52	0.504	0
53	0.5136	0
54	0.5232	0
55	0.5328	0
56	0.5424	0
57	0.552	0
58	0.5616	0
59	0.5712	0
60	0.5808	0
61	0.5904	0
62	0.6	0
63	0.6096	0
64	0.6192	0
65	0.6288	0
66	0.6384	0
67	0.648	0
68	0.6576	0
69	0.6672	0
70	0.6768	0
71	0.6864	0
72	0.696	0
73	0.7056	0
74	0.7152	0
75	0.7248	0
76	0.7344	0
77	0.744	0
78	0.7536	0
79	0.7632	0
80	0.7728	0
81	0.7824	0
82	0.792	0
83	0.8016	0
84	0.8112	0
85	0.8208	0
86	0.8304	0
87	0.84	0
88	0.8496	0
89	0.8592	0
90	0.8688	0
91	0.8784	0
92	0.888	0
93	0.8976	0
94	0.9072	0
95	0.9168	0
96	0.9264	0
97	0.936	0
98	0.9456	0
99	0.9552	0
100	0.9648	0
101	0.9744	0
102	0.984	0
103	0.9936	0
104	1.0032	0
105	1.0128	0
106	1.0224	0
107	1.032	0
108	1.0416	0
109	1.0512	0
110	1.0608	0
111	1.0704	0
112	1.08	0
113	1.0896	0
114	1.0992	0
115	1.1088	0
116	1.1184	0
117	1.128	0
118	1.1376	0
119	1.1472	0
120	1.1568	0
121	1.1664	0
122	1.176	0
123	1.1856	0
124	1.1952	0
125	1.2048	0
126	1.2144	0
127	1.224	0
128	1.2336	0
129	1.2432	0
130	1.2528	0
131	1.2624	0
132	1.272	0
133	1.2816	0
134	1.2912	0
135	1.3008	0
136	1.3104	0
137	1.32	0
138	1.3296	0
139	1.3392	0
140	1.3488	0
141	1.3584	0
142	1.368	0
143	1.3776	0
144	1.3872	0
145	1.3968	0
146	1.4064	0
147	1.416	0
148	1.4256	0
149	1.4352	0
150	1.4448	0
151	1.4544	0
152	1.464	0
153	1.4736	0
154	1.4832	0
155	1.4928	0
156	1.5024	0
157	1.512	0
158	1.5216	0
159	1.5312	0
160	1.5408	0
161	1.5504	0
162	1.56	0
163	1.5696	0
164	1.5792	0
165	1.5888	0
166	1.5984	0
167	1.608	0
168	1.6176	0
169	1.6272	0
170	1.6368	0
171	1.6464	0
172	1.656	0
173	1.6656	0
174	1.6752	0
175	1.6848	0
176	1.6944	0
177	1.704	0
178	1.7136	0
179	1.7232	0
180	1.7328	0
181	1.7424	0
182	1.752	0
183	1.7616	0
184	1.7712	0
185	1.7808	0
186	1.7904	0
187	1.8	0
188	1.8096	0
189	1.8192	0
190	1.8288	0
191	1.8384	0
192	1.848	0
193	1.8576	0
194	1.8672	0
195	1.8768	0
196	1.8864	0
197	1.896	0
198	1.9056	0
199	1.9152	0
200	1.9248	0
201	1.9344	0
202	1.944	0
203	1.9536	0
204	1.9632	0
205	1.9728	0
206	1.9824	0
207	1.992	0
208	2.0016	0
209	2.0112	0
210	2.0208	0
211	2.0304	0
212	2.04	0
213	2.0496	0
214	2.0592	0
215	2.0688	0
216	2.0784	0
217	2.088	0
218	2.0976	0
219	2.1072	0
220	2.1168	0
221	2.1264	0
222	2.136	0
223	2.1456	0
224	2.1552	0
225	2.1648	0
226	2.1744	0
227	2.184	0
228	2.1936	0
229	2.2032	0
230	2.2128	0
231	2.2224	0
232	2.232	0
233	2.2416	0
234	2.2512	0
235	2.2608	0
236	2.2704	0
237	2.28	0
238	2.2896	0
239	2.2992	0
240	2.3088	0
241	2.3184	0
242	2.328	0
243	2.3376	0
244	2.3472	0
245	2.3568	0
246	2.3664	0
247	2.376	0
248	2.3856	0
249	2.3952	0
250	2.4048	0
251	2.4144	0
252	2.424	0
253	2.4336	0.00646064
254	2.4432	0.0552859
255	2.4528	0.377618
256	2.4624	1.37961
257	2.472	3.78819
258	2.4816	7.40372
259	2.4912	11.0722
260	2.5008	13.8452
261	2.5104	18.0798
262	2.52	22.4522
263	2.5296	24.07
264	2.5392	22.6599
265	2.5488	18.6155
266	2.5584	13.3808
267	2.568	8.49642
268	2.5776	4.77632
269	2.5872	2.443
270	2.5968	1.13695
271	2.6064	0.453406
272	2.616	0.154455
273	2.6256	0.0541154
274	2.6352	0.00688742
275	2.6448	0.00205125
276	2.6544	0.000678814
277	2.664	0
278	2.6736	0
279	2.6832	0
280	2.6928	0
281	2.7024	0
282	2.712	0
283	2.7216	0
284	2.7312	0
285	2.7408	0
286	2.7504	0
287	2.76	0
288	2.7696	0
289	2.7792	0
290	2.7888	0
291	2.7984	0
292	2.808	0
293	2.8176	0
