ITEM: TIMESTEP
100186
ITEM: NUMBER OF ATOMS
108000
ITEM: BOX BOUNDS pp pp pp
-53.3225 53.3225
-53.3225 53.3225
-53.3225 53.3225
ITEM: ATOMS id type x y z 
4 1 -52.4043 -50.5983 -50.6401 
3 1 -50.6253 -52.4306 -50.6528 
1 1 -52.4214 -52.4586 -52.4284 
2 2 -50.6868 -50.6502 -52.4698 
8 2 -48.8295 -50.6422 -50.6634 
7 1 -47.0947 -52.425 -50.6882 
5 1 -48.8996 -52.392 -52.428 
6 1 -47.1029 -50.647 -52.435 
12 1 -45.3223 -50.6608 -50.6651 
11 1 -43.5451 -52.3911 -50.687 
9 2 -45.3369 -52.3827 -52.4901 
10 1 -43.5025 -50.6608 -52.4618 
16 2 -41.8008 -50.6085 -50.6021 
13 2 -41.7373 -52.4029 -52.454 
15 2 -40.003 -52.4339 -50.6656 
14 2 -39.9351 -50.624 -52.4651 
20 1 -38.2295 -50.6816 -50.6435 
18 1 -36.4233 -50.653 -52.4332 
19 2 -36.4147 -52.3983 -50.6533 
17 1 -38.2118 -52.4094 -52.414 
24 1 -34.6272 -50.6394 -50.6742 
22 2 -32.8913 -50.6248 -52.4393 
21 2 -34.6602 -52.4124 -52.4211 
23 2 -32.8771 -52.4221 -50.5904 
28 2 -31.0693 -50.6001 -50.67 
32 1 -27.5802 -50.6858 -50.6879 
27 1 -29.3584 -52.4295 -50.6612 
26 1 -29.356 -50.7107 -52.4642 
25 2 -31.1398 -52.4578 -52.4013 
36 1 -23.9906 -50.7299 -50.6879 
31 1 -25.8026 -52.4346 -50.6457 
33 2 -24.0325 -52.4769 -52.468 
30 2 -25.8102 -50.6876 -52.4162 
29 2 -27.5803 -52.4971 -52.4333 
40 1 -20.4062 -50.6947 -50.6618 
34 2 -22.1694 -50.6748 -52.4229 
35 2 -22.2093 -52.4469 -50.6056 
37 2 -20.3947 -52.4357 -52.4141 
44 1 -16.9372 -50.5969 -50.6768 
41 1 -16.9259 -52.4446 -52.4267 
39 2 -18.6483 -52.4452 -50.6216 
38 2 -18.6751 -50.657 -52.474 
48 1 -13.3319 -50.6566 -50.6773 
43 1 -15.1449 -52.4526 -50.6487 
45 1 -13.3274 -52.4388 -52.4238 
42 2 -15.1269 -50.7276 -52.4128 
52 2 -9.77944 -50.6163 -50.6542 
46 1 -11.5247 -50.6351 -52.4587 
47 1 -11.486 -52.4397 -50.6845 
49 2 -9.76334 -52.3945 -52.461 
51 2 -7.98622 -52.4091 -50.6533 
56 1 -6.21217 -50.6906 -50.6271 
50 1 -8.00941 -50.6737 -52.4289 
53 1 -6.23484 -52.4562 -52.4466 
54 1 -4.44211 -50.6617 -52.4262 
60 1 -2.64662 -50.661 -50.6318 
55 1 -4.45062 -52.4802 -50.6113 
57 1 -2.62525 -52.472 -52.4239 
58 2 -0.924117 -50.6936 -52.3802 
64 2 0.865801 -50.6197 -50.6244 
61 2 0.858995 -52.4006 -52.4411 
59 2 -0.88116 -52.4875 -50.633 
62 2 2.6523 -50.6358 -52.4358 
63 1 2.62915 -52.3949 -50.6568 
68 1 4.4196 -50.6567 -50.6293 
65 2 4.47196 -52.4096 -52.3935 
66 1 6.24822 -50.6796 -52.4129 
72 1 8.04998 -50.6669 -50.6706 
67 1 6.24692 -52.4463 -50.6416 
69 1 8.03807 -52.4689 -52.4443 
71 2 9.79711 -52.4685 -50.6658 
76 2 11.561 -50.623 -50.6774 
70 1 9.81156 -50.6698 -52.4441 
73 1 11.5439 -52.4138 -52.4331 
74 1 13.3089 -50.674 -52.4578 
80 1 15.1085 -50.6612 -50.643 
75 1 13.3143 -52.4308 -50.6305 
77 1 15.0919 -52.4532 -52.4558 
78 1 16.909 -50.6743 -52.4251 
84 2 18.6812 -50.6278 -50.6339 
79 1 16.9103 -52.4426 -50.6508 
81 1 18.6757 -52.4133 -52.4407 
88 1 22.242 -50.6451 -50.6951 
83 1 20.4411 -52.4269 -50.6534 
82 2 20.4298 -50.7076 -52.433 
85 1 22.2509 -52.4086 -52.4665 
87 2 23.9653 -52.4141 -50.6885 
86 2 24.053 -50.6279 -52.451 
92 2 25.7867 -50.5881 -50.6744 
89 1 25.7478 -52.4218 -52.4016 
91 2 27.5617 -52.3976 -50.7122 
94 2 31.1044 -50.6516 -52.4241 
96 1 29.3384 -50.6635 -50.67 
95 2 31.0815 -52.4409 -50.674 
90 1 27.5408 -50.6492 -52.4468 
93 2 29.313 -52.3843 -52.4444 
100 1 32.8762 -50.6725 -50.665 
97 1 32.888 -52.4113 -52.4089 
99 2 34.701 -52.4121 -50.6691 
98 1 34.7002 -50.648 -52.4518 
104 1 36.4625 -50.6717 -50.6518 
103 1 38.2127 -52.4255 -50.6421 
101 1 36.4277 -52.4367 -52.4698 
102 1 38.2165 -50.6648 -52.4844 
108 2 39.9734 -50.6852 -50.6651 
107 1 41.7386 -52.4676 -50.6607 
105 1 39.9876 -52.4277 -52.4447 
106 1 41.7499 -50.6759 -52.4537 
112 1 43.5763 -50.6799 -50.6686 
109 1 43.5479 -52.4359 -52.4531 
